it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,car_id,Category1,Feature1,Category2,Feature2,Category3,Feature3,Category4,Feature4,Mileage,Engine,Max Power,Torque,Seats,Wheel Size,seats
0,SUV,50000,Automatic,1,Mahindra,Mahindra Thar,2021,8076,LX 4-Str Hard Top Diesel AT BSVI,1600000.0,2021,Third Party insurance,Diesel,4 Seats,50000,KA41,First Owner,2184.0,Automatic,2021.0,1033,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Navigation System, Voice Control, Lane Change Indicator, Adjustable Headrest",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Alloy Wheels, Integrated Antenna, LEDTaillights",,2184.0,130.0,300.0,4,18,4
0,SUV,10000,Manual,1,Nissan,Nissan Magnite,2021,8127,XL BSVI,650000.0,2021,Third Party insurance,Petrol,5 Seats,10000,KA01,First Owner,999.0,Manual,2021.0,1034,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Cup Holders Front, Seat Lumbar Support, Multifunction Steering Wheel, Gear Shift Indicator, Luggage Hook And Net, Adjustable Headrest, Power Boot",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Fabric Upholstery, Glove Compartment, Digital Clock, Outside Temperature Display, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Defogger, Wheel Covers, Power Antenna, Tinted Glass, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille, Roof Rail, LEDTaillights, Halogen Headlamps",18.75,999.0,71.02,96.0,5,,5
0,Hatchback,80000,Manual,4,Hyundai,Hyundai i10,2010,1578,Magna 1.2 iTech SE,240000.0,2010,Third Party insurance,Petrol,5 Seats,80000,,Fourth Owner,1197.0,Manual,2010.0,1035,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Wheel Covers, Centeral Locking, Day Night Rear View Mirror",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Seat Lumbar Support, Multifunction Steering Wheel, Navigation System, Smart Access Card Entry",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment",Exterior - Exterior,"Power Adjustable Exterior Rear View Mirror, Wheel Covers, Integrated Antenna, Outside Rear View Mirror Turn Indicators, Chrome Grille",20.36,1197.0,78.9,111.7,5,13,5
0,SUV,61000,Automatic,1,Land Rover,Land Rover Discovery Sport,2018,4860,SD4 HSE Luxury 7S,4445000.0,2018,Comprehensive,Diesel,7 Seats,61000,KA01,First Owner,2179.0,Automatic,2018.0,1036,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Cup Holders Front, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Navigation System, Engine Start Stop Button",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Cigarette Lighter, Driving Experience Control Eco, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Power Antenna, Tinted Glass, Rear Spoiler, Moon Roof, Smoke Headlamps",12.51,2179.0,187.7,420.0,7,18,7
0,MUV,50000,Manual,1,Mahindra,Mahindra Marazzo,2019,6517,M8,1350000.0,2019,Third Party insurance,Diesel,7 Seats,50000,KA41,First Owner,1497.0,Manual,2019.0,1037,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Navigation System, Glove Box Cooling, Voice Control, Tailgate Ajar, Luggage Hook And Net",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Glove Compartment, Digital Clock, Outside Temperature Display, Driving Experience Control Eco, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille",17.3,1497.0,121.0,300.0,7,17,7
0,Hatchback,50406,Manual,1,Maruti,Maruti Alto 800,2015,10327,VXI,312000.0,2015,Comprehensive,Petrol,5 Seats,50406,KA53,First Owner,796.0,Manual,2015.0,1038,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Remote Trunk Opener, Remote Fuel Lid Opener, Accessory Power Outlet, Rear Seat Headrest",Interior - Interior,"Air Conditioner, Heater, Fabric Upholstery, Glove Compartment, Digital Clock, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Halogen Headlamps",22.05,796.0,47.33,69.0,5,,5
0,Hatchback,26483,Manual,1,Hyundai,Hyundai Grand i10,2017,5605,1.2 Kappa Sportz Option,582000.0,2017,Comprehensive,Petrol,5 Seats,26483,KA01,First Owner,1197.0,Manual,2017.0,1039,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Cup Holders Front, Multifunction Steering Wheel, Rear ACVents, Navigation System, Glove Box Cooling, Voice Control, Tailgate Ajar, Gear Shift Indicator, Battery Saver",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Roof Rail",18.9,1197.0,81.86,113.75,5,,5
0,Hatchback,80000,Manual,2,Tata,Tata Indica V2,2015,2514,LS,150000.0,2015,Third Party insurance,Diesel,5 Seats,80000,KA03,Second Owner,1396.0,Manual,2015.0,1040,Top Features,"Power Steering, Remote Trunk Opener, Air Conditioner, Adjustable Steering, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",Comfort & Convenience - Comfort,"Power Steering, Remote Trunk Opener, Remote Fuel Lid Opener, Accessory Power Outlet, Rear Seat Headrest, Seat Lumbar Support",Interior - Interior,"Air Conditioner, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Manually Adjustable Exterior Rear View Mirror, Rain Sensing Wiper, Chrome Grille",25.0,1396.0,69.0,140.0,5,,5
0,SUV,12104,Manual,1,Mahindra,Mahindra KUV 100,2018,3556,mFALCON G80 K8,618000.0,2018,Comprehensive,Petrol,6 Seats,12104,KA01,First Owner,1198.0,Manual,2018.0,1041,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Multifunction Steering Wheel, Engine Start Stop Button, Glove Box Cooling",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Power Antenna, Rear Spoiler, Smoke Headlamps, Roof Rail",18.15,1198.0,82.0,115.0,6,14,6
0,Hatchback,23721,Automatic,1,Honda,Honda Jazz,2021,7977,VX CVT,916000.0,2021,Comprehensive,Petrol,5 Seats,23721,KA04,First Owner,1199.0,Automatic,2021.0,1042,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Smart Access Card Entry, Engine Start Stop Button, Voice Control, Steering Wheel Gearshift Paddles, Lane Change Indicator, Adjustable Headrest",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Height Adjustable Driver Seat, Leather Wrap Gear Shift Selector",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, LEDDRLs, LEDTaillights, Halogen Headlamps",17.1,1199.0,88.5,110.0,5,15,5
0,Hatchback,80000,Manual,1,Ford,Ford Figo,2012,1043,Diesel ZXI,300000.0,2012,Third Party insurance,Diesel,5 Seats,80000,KA04,First Owner,1399.0,Manual,2012.0,1043,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Cup Holders Front, Multifunction Steering Wheel",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Power Antenna, Tinted Glass, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish",20.0,1399.0,68.05,160.0,5,,5
0,Hatchback,8212,Manual,1,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,555000.0,2022,Comprehensive,Petrol,5 Seats,8212,KA19,First Owner,998.0,Manual,2022.0,1044,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Multifunction Steering Wheel, Voice Control, Gear Shift Indicator",Interior - Interior,"Air Conditioner, Heater, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Halogen Headlamps",21.7,998.0,65.71,89.0,5,,5
0,Sedan,80000,Automatic,3,Skoda,Skoda Superb,2011,3208,2.5 V6 TDI,500000.0,2011,Third Party insurance,Diesel,5 Seats,80000,KA04,Third Owner,2496.0,Automatic,2011.0,1045,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators",11.9,2496.0,163.2,35.7,5,16,5
0,Hatchback,9358,Automatic,1,Maruti,Maruti Baleno,2021,5920,1.2 CVT Alpha,950000.0,2021,Comprehensive,Petrol,5 Seats,9358,KA51,First Owner,1197.0,Automatic,2021.0,1046,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Navigation System, Engine Start Stop Button, Voice Control",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille",21.4,1197.0,83.1,115.0,5,16,5
0,Sedan,62011,Manual,1,Maruti,Maruti Swift Dzire,2016,10244,VXI,608000.0,2016,Comprehensive,Petrol,5 Seats,62011,KA01,First Owner,1197.0,Manual,2016.0,1047,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Rear Seat Centre Arm Rest, Cup Holders Rear, Multifunction Steering Wheel, Rear ACVents, Gear Shift Indicator, Adjustable Headrest, Power Boot",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Height Adjustable Driver Seat, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Wheel Covers, Power Antenna, Outside Rear View Mirror Turn Indicators, Chrome Garnish, LEDTaillights, Halogen Headlamps",22.41,1197.0,88.5,113.0,5,,5
0,Sedan,120000,Manual,2,Tata,Tata Indigo,2011,2672,LX,125000.0,2011,Third Party insurance,Diesel,5 Seats,120000,KA06,Second Owner,1405.0,Manual,2011.0,1048,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Child Safety Locks",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass",17.0,1405.0,70.0,13.5,5,14,5
0,Sedan,90000,Automatic,2,Jaguar,Jaguar XJ,2011,5018,5.0L,1700000.0,2011,Third Party insurance,Petrol,4 Seats,90000,,Second Owner,5000.0,Automatic,2011.0,1049,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Smoke Headlamps, Roof Rail",10.5,5000.0,379.7,515.0,4,19,4
0,Sedan,90000,Automatic,2,Jaguar,Jaguar XJ,2011,5018,5.0L,1700000.0,2011,Third Party insurance,Petrol,4 Seats,90000,,Second Owner,5000.0,Automatic,2011.0,1050,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Smoke Headlamps, Roof Rail",10.5,5000.0,379.7,515.0,4,19,4
0,Hatchback,50000,Manual,1,Ford,Ford Figo,2013,1041,Diesel LXI,225000.0,2013,Third Party insurance,Diesel,5 Seats,50000,,First Owner,1399.0,Manual,2013.0,1051,Top Features,"Power Steering, Remote Fuel Lid Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",Comfort & Convenience - Comfort,"Power Steering, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Power Antenna, Tinted Glass",20.0,1399.0,68.05,160.0,5,,5
0,Hatchback,100000,Manual,2,Skoda,Skoda Fabia,2010,3049,1.4 TDI Ambiente,249000.00000000003,2010,Third Party insurance,Diesel,5 Seats,100000,,Second Owner,1422.0,Manual,2010.0,1052,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Tachometer, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Rear Window Wiper, Rear Window Washer, Alloy Wheels, Tinted Glass",19.4,1422.0,70.0,155.0,5,14,5
0,SUV,100000,Manual,1,Tata,Tata Sumo,2008,2941,CX,150000.0,2008,Third Party insurance,Diesel,8 Seats,100000,,First Owner,2179.0,Manual,2008.0,1053,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Child Safety Locks, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Wheel Covers, Integrated Antenna, Side Stepper",14.4,2179.0,120.0,25.5,8,,8
0,Sedan,120000,Manual,5,Mitsubishi,Mitsubishi Lancer,2002,3396,GLXD,130000.0,2002,Third Party insurance,Diesel,5 Seats,120000,,Fifth Owner,1998.0,Manual,2002.0,1054,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Rear ACVents",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Cigarette Lighter",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass",14.8,1998.0,68.0,12.5,5,13,5
0,Sedan,80000,Automatic,2,Ford,Ford Mondeo,2000,1101,Duratec,50000.0,2015,Third Party insurance,Petrol,5 Seats,80000,,Second Owner,1999.0,Automatic,,1055,Top Features,,,,,,,,9.0,1999.0,,,5,16,5
0,Sedan,50000,Manual,2,Honda,Honda Amaze,2015,1167,EX i-Vtech,375000.0,2015,Third Party insurance,Petrol,5 Seats,50000,KA01,Second Owner,1198.0,Manual,2015.0,1056,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Trunk Light, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Driving Experience Control Eco",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Power Antenna, Chrome Grille",18.0,1198.0,86.7,109.0,5,,5
0,Hatchback,10000,Manual,1,Renault,Renault KWID,2022,7431,1.0 RXT Opt,550000.0,2022,Third Party insurance,Petrol,5 Seats,10000,KA03,First Owner,999.0,Manual,2022.0,1057,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Seat Lumbar Support, Navigation System, Voice Control, Gear Shift Indicator, Lane Change Indicator",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Rear Spoiler, LEDDRLs, LEDTaillights, Halogen Headlamps",21.74,999.0,67.0,91.0,5,,5
